Title,Brand,OS,RAM,CPU,Storage,Screen Size,Resolution,CPU Speed,Refresh Rate,Model,Wireless Technology,SIM Count,Wireless Provider,Cellular Technology,Camera,Color,Price,Price Before Promotion,Currancy,Rate,URL,IMG,Reviews,Website
"Apple iPhone 11 with FaceTime - 128GB, 4GB RAM, 4G LTE, Black, Single SIM & E-SIM",Apple,iOS 13,4 GB,A13,128 GB,6.1 Inches,1280 x 720,,60 Hz,iPhone 11,,,Unlocked for All Carriers,,,Black,"2,599.",,EGP,4.5 out of 5 stars,https://www.amazon.eg/-/en/Apple-iPhone-11-FaceTime-SIM/dp/B08L8BJ9VC/ref=sr_1_2?dib=eyJ2IjoiMSJ9.6isoqnXzhDEKYUneY_VmX5Ibo74Hd8AyjsOnKSOJaqTmYDkuYfzTaEPr13KmnQiJkdrScFPdIHaDX0Rjc7SQYhVMKGP0ctfywpLZas7nCF2HOpQEYBANKAZzmt6MCYXWFUcOuPbvUXbVAkaFaoYfpjPV58rFq8TdVFdHUdnJ04huK76An8tHnFMkmy6NVTE462RaB_accCqxnrSZ6Q6pLjxPWjbHKpDqXlh7Xq5uJJkCBeB1Sz8kkmS4Re3VOAtvc6WaKYvyYHLMlZb33ERuwpE26sr1YloPRBVohGIh91Y.r86wYolS9Dq6nY8t1gPuAUlMR5mjiiCtFggLsNfEEaM&dib_tag=se&qid=1725739485&refinements=p_89%3AApple&s=electronics&sr=1-2&language=en_AE,https://m.media-amazon.com/images/I/71i2XhHU3pL._AC_SL1500_.jpg,"[{'reviewer_name': 'Mos.Attallah', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nايفون 11', 'review_text': 'تليفون ممتاذ\nRead more', 'review_date': 'Reviewed in Egypt on 5 December 2023'}, {'reviewer_name': 'A R', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nعيب صناعه', 'review_text': 'وجدت عيب صناعه بالمنتج iphone 11 ظهر الموبيل اعلي من احد الجهتين و لا يبات في المكان المخصص له\nRead more', 'review_date': 'Reviewed in Egypt on 3 January 2024'}, {'reviewer_name': 'جيد جدا', 'review_rating': '2.0 out of 5 stars', 'review_title': '2.0 out of 5 stars\nجيد', 'review_text': 'احببته\nRead more', 'review_date': 'Reviewed in Egypt on 12 April 2023'}, {'reviewer_name': 'Neva y.', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nارجوا إرسال الفاتوره', 'review_text': 'إرسال فاتوره\nRead more', 'review_date': 'Reviewed in Egypt on 22 February 2024'}, {'reviewer_name': 'Mohannad Amr', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nthe touch screen not working', 'review_text': ""trash, horrible and bad seller after 6 months the iPhone touch screen doesn't work, and now I have to replace it.\nRead more"", 'review_date': 'Reviewed in Egypt on 8 December 2022'}, {'reviewer_name': 'hesham', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nNo warranty', 'review_text': 'Received with no official invoice and no warranty certificate\nRead more', 'review_date': 'Reviewed in Egypt on 11 March 2022'}, {'reviewer_name': 'Wessam Samy', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nموبايل جيد', 'review_text': 'موبايل حلو وسعره كويس واصلي ووصل بسرعه\nRead more', 'review_date': 'Reviewed in Egypt on 15 January 2023'}, {'reviewer_name': 'ahmed alaa', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nممتاز', 'review_text': 'واللهي ياجماعه انا بكتبلكو منو الموبيل فعلا ممتاز ولو في فوق الممتاز هيكون اللقب دا لي طبعا انا اشتريته في شهر 3 اللي فات موزع محترم وله كل التقدير لانو لا بيزود سعر ولا بيخدع العميل في المنتج شكرا\nRead more', 'review_date': 'Reviewed in Egypt on 6 June 2022'}]",Amazon EG
New Apple iPhone 14 (128 GB) - Blue,Apple,iOS 16,6 GB,A13,128 GB,6.1 Inches,720 x 1600,,120 Hz,iPhone 14,,,Unlocked for All Carriers,,,Blue,"EGP34,500.00","EGP35,555.00",EGP,4.7 out of 5 stars,https://www.amazon.eg/-/en/New-Apple-iPhone-14-128/dp/B0BDJ7HLSW/ref=sr_1_11?dib=eyJ2IjoiMSJ9.6isoqnXzhDEKYUneY_VmX5Ibo74Hd8AyjsOnKSOJaqTmYDkuYfzTaEPr13KmnQiJkdrScFPdIHaDX0Rjc7SQYhVMKGP0ctfywpLZas7nCF2HOpQEYBANKAZzmt6MCYXWFUcOuPbvUXbVAkaFaoYfpjPV58rFq8TdVFdHUdnJ04huK76An8tHnFMkmy6NVTE462RaB_accCqxnrSZ6Q6pLjxPWjbHKpDqXlh7Xq5uJJkCBeB1Sz8kkmS4Re3VOAtvc6WaKYvyYHLMlZb33ERuwpE26sr1YloPRBVohGIh91Y.r86wYolS9Dq6nY8t1gPuAUlMR5mjiiCtFggLsNfEEaM&dib_tag=se&qid=1725739485&refinements=p_89%3AApple&s=electronics&sr=1-11&language=en_AE,https://m.media-amazon.com/images/I/61bK6PMOC3L._AC_SL1500_.jpg,"[{'reviewer_name': 'Wagdy Shenouda', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\niPhone 14 128G blue', 'review_text': 'Original product, as described, helpful and respectful seller\nRead more', 'review_date': 'Reviewed in Egypt on 29 January 2023'}]",Amazon EG
"Apple iPhone 13 with FaceTime - 128GB, 4GB RAM, 4G LTE, Sierra Blue, Single SIM & E-SIM - International Warranty",Apple,iOS 15,4 GB,,128 GB,6.1 Inches,1280 x 720,,60 Hz,iPhone 13,,,Unlocked for All Carriers,4G,,Blue,"EGP29,999.00","EGP31,980.00",EGP,4.5 out of 5 stars,https://www.amazon.eg/-/en/Apple-iPhone-FaceTime-SIM-International/dp/B09G9LHDV9/ref=sr_1_7?dib=eyJ2IjoiMSJ9.6isoqnXzhDEKYUneY_VmX5Ibo74Hd8AyjsOnKSOJaqTmYDkuYfzTaEPr13KmnQiJkdrScFPdIHaDX0Rjc7SQYhVMKGP0ctfywpLZas7nCF2HOpQEYBANKAZzmt6MCYXWFUcOuPbvUXbVAkaFaoYfpjPV58rFq8TdVFdHUdnJ04huK76An8tHnFMkmy6NVTE462RaB_accCqxnrSZ6Q6pLjxPWjbHKpDqXlh7Xq5uJJkCBeB1Sz8kkmS4Re3VOAtvc6WaKYvyYHLMlZb33ERuwpE26sr1YloPRBVohGIh91Y.r86wYolS9Dq6nY8t1gPuAUlMR5mjiiCtFggLsNfEEaM&dib_tag=se&qid=1725739485&refinements=p_89%3AApple&s=electronics&sr=1-7&language=en_AE,https://m.media-amazon.com/images/I/61RCRdEvQlL._AC_SL1500_.jpg,"[{'reviewer_name': 'Adly eldokm', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nجيدا جدا', 'review_text': 'شكرا للبائع ثقه وامان جالي بس بدون فاتوره بس مش مهم وضمان سنه من تاريخ التشغيل\nRead more', 'review_date': 'Reviewed in Egypt on 22 August 2022'}, {'reviewer_name': 'Elshabrarwy', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nشكرا جزيلا للبائع منتج ممتاز مواعيد استلام محترمه', 'review_text': 'شكرًا جزيلا والسعر كويس جدا\nRead more', 'review_date': 'Reviewed in Egypt on 16 November 2022'}, {'reviewer_name': 'Ghazal', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nTook too long to ship.', 'review_text': 'The phone itself is great but from my experience it took almost two weeks instead of the next day shipping or 3 day shipping criteria.\nRead more', 'review_date': 'Reviewed in Egypt on 3 December 2022'}, {'reviewer_name': 'ahmedye9', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nطلبت فاتورة من imax store وللأسف مبعتش', 'review_text': 'لو هتشتروا من البايع imax store تعرفوا أنه مش هيبعت الفاتورة أبدا.. الايفون نفسه تمام مفيهوش مشكلة\nRead more', 'review_date': 'Reviewed in Egypt on 10 March 2022'}, {'reviewer_name': 'mariam', 'review_rating': '3.0 out of 5 stars', 'review_title': '3.0 out of 5 stars\nالضمان', 'review_text': 'هل الجهاز معه ضمان دوليغير ضمان اي ماكس ؟وما هي امتيازات ضمان الجهاز الدوليف حال عدم رغبتي ف الحصول ع ضمان اي ماكس٢ شريحه الموبايلممكن الاتنين يكونو للاتصال ؟\nRead more', 'review_date': 'Reviewed in Egypt on 29 March 2022'}, {'reviewer_name': 'Mohamed mahmoud hussein', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nImax stores', 'review_text': 'طلبت من imax stores ايفون ١٣  بعتولى مصحف متعمدين  لتغير السعرعدم وجود ضمير\nRead more', 'review_date': 'Reviewed in Egypt on 28 March 2022'}]",Amazon EG
"New Apple iPhone 14 Plus (128 GB) - Midnight, Bluetooth, Wi-Fi, USB, NFC",Apple,iOS 12,,A13,128 GB,6.7 Inches,1080 x 2160,,120 Hz,iPhone 14 Plus,,,Unlocked for All Carriers,5G,,Blue,"EGP35,550.00","EGP40,000.00",EGP,4.6 out of 5 stars,https://www.amazon.eg/-/en/New-Apple-iPhone-Plus-128/dp/B0BDJ7PHCL/ref=sr_1_8?dib=eyJ2IjoiMSJ9.6isoqnXzhDEKYUneY_VmX5Ibo74Hd8AyjsOnKSOJaqTmYDkuYfzTaEPr13KmnQiJkdrScFPdIHaDX0Rjc7SQYhVMKGP0ctfywpLZas7nCF2HOpQEYBANKAZzmt6MCYXWFUcOuPbvUXbVAkaFaoYfpjPV58rFq8TdVFdHUdnJ04huK76An8tHnFMkmy6NVTE462RaB_accCqxnrSZ6Q6pLjxPWjbHKpDqXlh7Xq5uJJkCBeB1Sz8kkmS4Re3VOAtvc6WaKYvyYHLMlZb33ERuwpE26sr1YloPRBVohGIh91Y.r86wYolS9Dq6nY8t1gPuAUlMR5mjiiCtFggLsNfEEaM&dib_tag=se&qid=1725739485&refinements=p_89%3AApple&s=electronics&sr=1-8&language=en_AE,https://m.media-amazon.com/images/I/51bMWLQJAhL._AC_SL1500_.jpg,[],Amazon EG
"Apple iPhone 14 (128 GB) - Starlight, Bluetooth, Wi-Fi, USB",Apple,iOS 16,6 GB,A13,128 GB,6.1 Inches,,,60 Hz,iPhone 14,,,Unlocked for All Carriers,5G,,Starlight,"EGP34,999.00","EGP35,999.00",EGP,4.6 out of 5 stars,https://www.amazon.eg/-/en/Apple-iPhone-128-Starlight-Bluetooth/dp/B0BDHWM4VX/ref=sr_1_19?dib=eyJ2IjoiMSJ9.6isoqnXzhDEKYUneY_VmX5Ibo74Hd8AyjsOnKSOJaqTmYDkuYfzTaEPr13KmnQiJkdrScFPdIHaDX0Rjc7SQYhVMKGP0ctfywpLZas7nCF2HOpQEYBANKAZzmt6MCYXWFUcOuPbvUXbVAkaFaoYfpjPV58rFq8TdVFdHUdnJ04huK76An8tHnFMkmy6NVTE462RaB_accCqxnrSZ6Q6pLjxPWjbHKpDqXlh7Xq5uJJkCBeB1Sz8kkmS4Re3VOAtvc6WaKYvyYHLMlZb33ERuwpE26sr1YloPRBVohGIh91Y.r86wYolS9Dq6nY8t1gPuAUlMR5mjiiCtFggLsNfEEaM&dib_tag=se&qid=1725739485&refinements=p_89%3AApple&s=electronics&sr=1-19&language=en_AE,https://m.media-amazon.com/images/I/51FQoP3cCGL._AC_SL1500_.jpg,"[{'reviewer_name': 'Adam', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nالموبايل جالي مش جديد ومقفول من خلال مالك اخر', 'review_text': 'و الموبايل رجع من يوم ١٢ اكتوبر ٢٠٢٣ والفلوس لسه مارجعتش حتي الان22 نوفمبر ٢٠٢٣\nRead more', 'review_date': 'Reviewed in Egypt on 26 October 2023'}]",Amazon EG
"Apple iPhone 14 (128 GB) - Purple, Bluetooth, Wi-Fi, USB",Apple,iOS 16,6 GB,A13,128 GB,6.1 Inches,,,60 Hz,iPhone 14,,,Unlocked for All Carriers,5G,,Purple,"EGP34,550.00","EGP36,850.00",EGP,4.6 out of 5 stars,https://www.amazon.eg/-/en/Apple-iPhone-14-128-Bluetooth/dp/B0BDJY38TY/ref=sr_1_28?dib=eyJ2IjoiMSJ9.pnewOi4nFQxN6LAEYhvhv2a34ZLeuNVSmEcnCB_VGlFoaJqZ7hRQkyV_QE1xWSn8.pUxjrmPkx14BQryaGcCkssajPcdoMkYjaQ65Vq0Kz0U&dib_tag=se&qid=1725739489&refinements=p_89%3AApple&s=electronics&sr=1-28&language=en_AE,https://m.media-amazon.com/images/I/619f09kK7tL._AC_SL1500_.jpg,"[{'reviewer_name': 'Dolly t.', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nStill I phone 👍', 'review_text': 'Perfect package and serial number , everything is perfect\nRead more', 'review_date': 'Reviewed in Egypt on 28 August 2023'}, {'reviewer_name': 'user-M5QWSH1', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nهو نسخه ايه', 'review_text': 'كرتونا عربي انجليزي او انجليزي بسشريحه او شرحتين اتمني ترد عشان اشتري\nRead more', 'review_date': 'Reviewed in Egypt on 12 November 2022'}]",Amazon EG
"Apple iPhone 12 128GB 4 GB RAM, Black",Apple,iOS 14,,,128 GB,6.1 Inches,2560 x 1440,,60 Hz,Iphone 12,,,Unlocked for All Carriers,4G,,Black,"EGP25,990.00","EGP27,350.00",EGP,4.3 out of 5 stars,https://www.amazon.eg/-/en/Apple-iPhone-128GB-RAM-Black/dp/B08L5SCXNB/ref=sr_1_27?dib=eyJ2IjoiMSJ9.pnewOi4nFQxN6LAEYhvhv2a34ZLeuNVSmEcnCB_VGlFoaJqZ7hRQkyV_QE1xWSn8.pUxjrmPkx14BQryaGcCkssajPcdoMkYjaQ65Vq0Kz0U&dib_tag=se&qid=1725739489&refinements=p_89%3AApple&s=electronics&sr=1-27&language=en_AE,https://m.media-amazon.com/images/I/71fVoqRC0wL._AC_SL1500_.jpg,"[{'reviewer_name': 'Eslam', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nGreat', 'review_text': 'Great phone… very good service\nRead more', 'review_date': 'Reviewed in Egypt on 7 October 2021'}, {'reviewer_name': 'Gray_Box', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nReview from Souq.com', 'review_text': ""الجهاز تحفة فنية والتوصيل سريع جدا شكرا سوق وبالنسبه للضمان انا تحققت من سيريال الجهاز علي موقع ابل ولقيت الضمان شغال لمدة سنة، وكمان فيه دعم فني مجاني علي كول سنتر ابل لحد شهر يونيو الجاي.What's good about this product:كل حاجه جميله بصراحه فيه،انا جاي من اندرويد وكان فيه شوية صعوبات كده في التعامل بس لما اتعودت بقت تمام.What's not so good about this product:حاسس ان تاتش الشاشة تقيل شوية،مش عارف هل ده من السكرينة اللي ركبتها وللا لا\nRead more"", 'review_date': 'Reviewed in Egypt on 25 March 2021'}, {'reviewer_name': 'جيد جدا', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nمفيد', 'review_text': 'اصلي\nRead more', 'review_date': 'Reviewed in Egypt on 12 April 2023'}, {'reviewer_name': 'Sedek Ahmed', 'review_rating': '3.0 out of 5 stars', 'review_title': '3.0 out of 5 stars\nك', 'review_text': 'هل يوجد تقسيط\nRead more', 'review_date': 'Reviewed in Egypt on 11 March 2023'}, {'reviewer_name': 'Toqa elmasry', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nVersion', 'review_text': 'هل هذا الهاتف مستعمل ام جديد\nRead more', 'review_date': 'Reviewed in Egypt on 10 July 2022'}, {'reviewer_name': 'Ramy nafe', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nGood product', 'review_text': 'Original\nRead more', 'review_date': 'Reviewed in Egypt on 16 September 2021'}]",Amazon EG
Apple iPhone 13 with FaceTime (128GB) - Blue,Apple,iOS 15,4 GB,,128 GB,6.1 Inches,2560 x 1440,,60 Hz,iPhone 13 128GB Blue,,,Unlocked,2G,,Blue,"29,333.",,EGP,4.4 out of 5 stars,https://www.amazon.eg/-/en/Apple-iPhone-13-FaceTime-128GB/dp/B09G9DZFQ7/ref=sr_1_16?dib=eyJ2IjoiMSJ9.6isoqnXzhDEKYUneY_VmX5Ibo74Hd8AyjsOnKSOJaqTmYDkuYfzTaEPr13KmnQiJkdrScFPdIHaDX0Rjc7SQYhVMKGP0ctfywpLZas7nCF2HOpQEYBANKAZzmt6MCYXWFUcOuPbvUXbVAkaFaoYfpjPV58rFq8TdVFdHUdnJ04huK76An8tHnFMkmy6NVTE462RaB_accCqxnrSZ6Q6pLjxPWjbHKpDqXlh7Xq5uJJkCBeB1Sz8kkmS4Re3VOAtvc6WaKYvyYHLMlZb33ERuwpE26sr1YloPRBVohGIh91Y.r86wYolS9Dq6nY8t1gPuAUlMR5mjiiCtFggLsNfEEaM&dib_tag=se&qid=1725739485&refinements=p_89%3AApple&s=electronics&sr=1-16&language=en_AE,https://m.media-amazon.com/images/I/71xb2xkN5qL._AC_SL1500_.jpg,"[{'reviewer_name': 'Hagar', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nالموبايل مفيهوش مشاكل والفيس تايم شغال', 'review_text': '.حل مشكلة الفيس تايم انك تقفل الواي فاي وتفعله من الداتا،لان في ناس كتير كاتبة ان الفيس تايم مش شغال عندها\nRead more', 'review_date': 'Reviewed in Egypt on 4 January 2024'}, {'reviewer_name': 'Ahmed kotb', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nالدقه', 'review_text': 'سرعه الاستلام\nRead more', 'review_date': 'Reviewed in Egypt on 4 January 2024'}, {'reviewer_name': 'Ramy nafe', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nOriginal', 'review_text': 'Perfect\nRead more', 'review_date': 'Reviewed in Egypt on 5 June 2022'}, {'reviewer_name': 'Muhammad Thakei', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nممتاز لكن تغليف الشحن سئ', 'review_text': 'السعر كان ممتاز و العلبة متفتحتش قبل كدة لكن فى الشحن جت داخل كرتونة أكبر بدون تغليف أو فقعات بلاستك لحماية العلبة من الصدمات و كان فى أثر صدمات عليها و البائع كان لازق كام لازقة بردو عليها و مبوظ شكلها! غير كدة، الآيفون نفسه ١٠٠/١٠٠.\nRead more', 'review_date': 'Reviewed in Egypt on 12 June 2024'}, {'reviewer_name': 'Ehab Mmdouh', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nالمعادي', 'review_text': 'الحهاز دا ميني ولا لا عشان مش قادر احدد\nRead more', 'review_date': 'Reviewed in Egypt on 31 December 2021'}, {'reviewer_name': 'Mina', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nتمام', 'review_text': 'وصل متاخر اوى ١١ يوم عشان امازون تبعتهالتليفون اصلى وتمام شكرا ايماكس وشكرا امازون\nRead more', 'review_date': 'Reviewed in Egypt on 30 April 2022'}, {'reviewer_name': 'Dr.Mahmoud', 'review_rating': '2.0 out of 5 stars', 'review_title': '2.0 out of 5 stars\nالنسخه دي هندي', 'review_text': 'النسخه دي هندي\nRead more', 'review_date': 'Reviewed in Egypt on 16 August 2023'}, {'reviewer_name': 'Hanan', 'review_rating': '3.0 out of 5 stars', 'review_title': '3.0 out of 5 stars\nالضمان', 'review_text': 'مده الضمان كام سنه\nRead more', 'review_date': 'Reviewed in Egypt on 14 April 2022'}]",Amazon EG
Apple iPhone 14 Plus (128 GB) - Midnight,Apple,iOS 11,,A13,128 GB,6.7 Inches,2160 x 1080,,60 Hz,Iphone 14,,,Unlocked for All Carriers,,,,"EGP34,499.65","EGP36,450.00",EGP,4.6 out of 5 stars,https://www.amazon.eg/-/en/Apple-iPhone-14-Plus-128/dp/B0BDJKL7KM/ref=sr_1_6?dib=eyJ2IjoiMSJ9.6isoqnXzhDEKYUneY_VmX5Ibo74Hd8AyjsOnKSOJaqTmYDkuYfzTaEPr13KmnQiJkdrScFPdIHaDX0Rjc7SQYhVMKGP0ctfywpLZas7nCF2HOpQEYBANKAZzmt6MCYXWFUcOuPbvUXbVAkaFaoYfpjPV58rFq8TdVFdHUdnJ04huK76An8tHnFMkmy6NVTE462RaB_accCqxnrSZ6Q6pLjxPWjbHKpDqXlh7Xq5uJJkCBeB1Sz8kkmS4Re3VOAtvc6WaKYvyYHLMlZb33ERuwpE26sr1YloPRBVohGIh91Y.r86wYolS9Dq6nY8t1gPuAUlMR5mjiiCtFggLsNfEEaM&dib_tag=se&qid=1725739485&refinements=p_89%3AApple&s=electronics&sr=1-6&language=en_AE,https://m.media-amazon.com/images/I/61B0+qQriPL._AC_SL1500_.jpg,[],Amazon EG
Apple iPhone 13 128GB Starlight,Apple,iOS 15,4 GB,,128 GB,6.1 Inches,2560 x 1440,,60 Hz,iPhone 13 128GB Starlight,,,Unlocked,2G,,Starlight,"3,464.",,EGP,4.4 out of 5 stars,https://www.amazon.eg/-/en/Apple-iPhone-13-128GB-Starlight/dp/B09G9BJD28/ref=sr_1_15?dib=eyJ2IjoiMSJ9.6isoqnXzhDEKYUneY_VmX5Ibo74Hd8AyjsOnKSOJaqTmYDkuYfzTaEPr13KmnQiJkdrScFPdIHaDX0Rjc7SQYhVMKGP0ctfywpLZas7nCF2HOpQEYBANKAZzmt6MCYXWFUcOuPbvUXbVAkaFaoYfpjPV58rFq8TdVFdHUdnJ04huK76An8tHnFMkmy6NVTE462RaB_accCqxnrSZ6Q6pLjxPWjbHKpDqXlh7Xq5uJJkCBeB1Sz8kkmS4Re3VOAtvc6WaKYvyYHLMlZb33ERuwpE26sr1YloPRBVohGIh91Y.r86wYolS9Dq6nY8t1gPuAUlMR5mjiiCtFggLsNfEEaM&dib_tag=se&qid=1725739485&refinements=p_89%3AApple&s=electronics&sr=1-15&language=en_AE,https://m.media-amazon.com/images/I/71GLMJ7TQiL._AC_SL1500_.jpg,"[{'reviewer_name': 'shoaib', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nيستحق الاقتناء', 'review_text': 'ممتاز\nRead more', 'review_date': 'Reviewed in Egypt on 14 November 2023'}, {'reviewer_name': 'tamerhamdye', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nمحترم جداً وأصلي', 'review_text': 'Very good\nRead more', 'review_date': 'Reviewed in Egypt on 31 March 2023'}, {'reviewer_name': 'NO UR', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nالجهاز مطابق للمواصفات', 'review_text': 'الجهاز اصلي مطابق للمواصفات والعلبه مبرشمه كله حاجه تمام بصراحه شكرا للبائع ولكن زمن التوصيل كن كتير شويه ده رئيي بامانهشكرا\nRead more', 'review_date': 'Reviewed in Egypt on 22 June 2022'}, {'reviewer_name': 'Khaled AB', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nGood Product Exactly as Described', 'review_text': ""Product brand new, outer box has dirt stains which doesn't affect product. Box unsealed to insure product is appropriate. Otherwise brand new.\nRead more"", 'review_date': 'Reviewed in Egypt on 17 February 2022'}, {'reviewer_name': 'Yasmin E.', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nهل معاه ضمان ؟؟؟', 'review_text': 'هل معاه ضمان ؟؟؟\nRead more', 'review_date': 'Reviewed in Egypt on 18 April 2022'}]",Amazon EG
iPhone 13 128GB Midnight,Apple,iOS 15,4 GB,,128 GB,6.1 Inches,2560 x 1440,,60 Hz,iPhone 13,,,Unlocked,5G,,,"29,333.",,EGP,4.5 out of 5 stars,https://www.amazon.eg/-/en/Apple-MQ983AH-A-iPhone-Midnight/dp/B09G9DHS68/ref=sr_1_14?dib=eyJ2IjoiMSJ9.6isoqnXzhDEKYUneY_VmX5Ibo74Hd8AyjsOnKSOJaqTmYDkuYfzTaEPr13KmnQiJkdrScFPdIHaDX0Rjc7SQYhVMKGP0ctfywpLZas7nCF2HOpQEYBANKAZzmt6MCYXWFUcOuPbvUXbVAkaFaoYfpjPV58rFq8TdVFdHUdnJ04huK76An8tHnFMkmy6NVTE462RaB_accCqxnrSZ6Q6pLjxPWjbHKpDqXlh7Xq5uJJkCBeB1Sz8kkmS4Re3VOAtvc6WaKYvyYHLMlZb33ERuwpE26sr1YloPRBVohGIh91Y.r86wYolS9Dq6nY8t1gPuAUlMR5mjiiCtFggLsNfEEaM&dib_tag=se&qid=1725739485&refinements=p_89%3AApple&s=electronics&sr=1-14&language=en_AE,https://m.media-amazon.com/images/I/61VuVU94RnL._AC_SL1500_.jpg,"[{'reviewer_name': 'Medhat', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nممتاز', 'review_text': 'تلفون ممتاز و جميل\nRead more', 'review_date': 'Reviewed in Egypt on 15 July 2024'}, {'reviewer_name': 'Kareem 123', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nIphone 13', 'review_text': 'sealed in new condition... i have been using it for 2 years now with no issue\nRead more', 'review_date': 'Reviewed in Egypt on 28 May 2024'}, {'reviewer_name': 'user-MKSQ4S1', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nGenuine iphone 13 bought from pro-max', 'review_text': 'التليفون اصلى وممتاز والبائع محترم جدا انصح به\nRead more', 'review_date': 'Reviewed in Egypt on 28 November 2023'}, {'reviewer_name': 'وائل طه محمد طه عامر', 'review_rating': '4.0 out of 5 stars', 'review_title': '4.0 out of 5 stars\nهل المنتج فعلا بشرحتين ولا شريحة واحدة', 'review_text': 'لو بشرحتين يبقي كويس جدا\nRead more', 'review_date': 'Reviewed in Egypt on 19 July 2024'}, {'reviewer_name': 'Khaled Hisham', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\n👌🏻', 'review_text': 'Amazing\nRead more', 'review_date': 'Reviewed in Egypt on 19 August 2022'}, {'reviewer_name': 'ahmad elsayed', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nالموبايل اصدار هندي وفي مشاكل في في التقفيل', 'review_text': 'لقيت تراب داخل العدسه والNFC مش موجود والاضدار هندي .. تجربه سيئه\nRead more', 'review_date': 'Reviewed in Egypt on 19 April 2023'}, {'reviewer_name': 'user-MZ54UZ', 'review_rating': '1.0 out of 5 stars', 'review_title': '1.0 out of 5 stars\nNot as described', 'review_text': 'It’s an unsealed device like used\nRead more', 'review_date': 'Reviewed in Egypt on 28 January 2022'}, {'reviewer_name': '👍', 'review_rating': '5.0 out of 5 stars', 'review_title': '5.0 out of 5 stars\nاي حاجه', 'review_text': 'حلو\nRead more', 'review_date': 'Reviewed in Egypt on 8 March 2024'}]",Amazon EG
